cutoff,subsystem,ftype,n_fail_cum,gamma,m3,m3_lo95,m3_hi95
2021-04-30,4,1,1,462.77181810593635,492.17335047315316,1.1956394541078452e-13,257.3565636514717
2021-04-30,4,2,1,741.145759744836,367.74341139613637,0.271402210702031,412.10035175776187
2021-04-30,4,6,0,4750.253623276563,46394.008499324045,7.094094646729454e-20,87.10935465633457
2021-04-30,5,1,2,281.40243098438765,207.67464612240377,0.9180856535504482,252.17028726075645
2021-04-30,5,2,3,163.53405981685353,137.86644745739068,7.53599485650797,182.20566405674305
2021-04-30,5,6,0,1057.1211596450448,12748.297676125683,1.593474525900522e-12,570.2457639931885
2021-04-30,6,1,4,191.02323484110357,122.52295616649087,7.618043752047867e-10,138.15408531626747
2021-04-30,7,1,1,678.4484857535324,493.62815461428113,4.674741489556895e-13,253.31054267547498
2021-04-30,7,2,1,388.94937129931157,488.9496114828968,1.0335829480943932e-09,293.2581138362914
2021-04-30,7,6,0,3067.3530751621743,32652.965709062875,4.620771422359972e-18,161.97242844117105
2021-04-30,8,1,3,224.4707348072431,155.511420078194,0.11896539704860346,189.20260672773998
2021-04-30,8,2,0,673.9790231101196,7041.608911795858,4.5404235918673746e-10,938.0565972811708
2021-04-30,8,6,1,1151.4287441854467,418.6615385523775,0.022296849087391272,392.1534236481996
2021-04-30,9,1,16,77.64926039557182,33.87036072958698,13.739028094650749,44.489807598528834
2021-04-30,9,2,5,214.35582202602973,102.59063808063885,14.725893402383843,146.34463610676875
2021-04-30,9,6,3,1333.1182595260111,156.2092198505801,0.081439872386751,193.64812316755166
2021-04-30,10,1,4,4145.001619198046,124.85639934696103,8.583083529622048,178.31911210993823
2021-04-30,10,2,9,1944.0808095990228,54.967492263947875,16.027578578861714,76.51885773438474
2021-04-30,10,6,12,19732.208315076172,44.416386077728106,14.610741168090614,60.46110817041023
2021-04-30,11,1,5,202.70338741155453,97.7148687157557,0.007227624783744355,129.7709397245693
2021-04-30,11,2,3,347.60423829508625,161.32846580182854,4.935261647983435e-07,154.5863612856881
2021-04-30,11,6,1,3066.8583164806037,442.25207708619513,0.00451898642242521,396.92712831196246
2021-04-30,12,1,6,173.50666352981807,81.61382809447124,4.5706536948770565e-10,98.89364695537274
2021-04-30,12,2,1,369.06739694519786,364.4955345120908,0.351066783818296,420.41206883839106
2021-04-30,12,6,1,940.0662021587283,406.7066586638814,0.06090962564354726,415.5507767601957
2021-04-30,13,1,3,1249.727045259295,163.77165006084786,2.912943057926803e-11,179.99534006604154
2021-04-30,13,2,1,1370.2667315652766,468.8554642601994,7.591972504762872e-07,383.7995782512851
2021-04-30,13,6,1,13794.769376259304,471.31093212592583,7.391373796080567e-06,393.02624313132293
2021-04-30,14,1,4,395.53649330454783,122.74795754494967,1.7806303835055864e-10,148.3422541774287
2021-04-30,14,2,4,30723.76161919804,126.41658576761522,12.06378169924305,190.60224654425278
2021-04-30,14,6,2,277335.9360319968,246.5737108425861,7.54409168643809e-13,281.8675273380389
2021-04-30,15,1,7,236.19202132129791,69.78318218148362,2.0272607192018834e-09,82.42161290488988
2021-04-30,15,2,9,4580.200809599023,57.35269600331182,15.412819598346461,79.58643030171329
2021-04-30,15,6,1,46820.904047995115,497.970530321726,1.3079293393858543e-13,469.04206991604394
2021-04-30,16,1,1,1328.4317546678421,420.6256736323719,0.031136275178503026,396.16942720910237
2021-04-30,17,1,0,1485.1531659045208,17726.493843098233,9.273340286183181e-15,419.87449628237744
2021-04-30,17,2,2,531.4742398015923,237.09720884093198,0.006523264296019402,273.3930893028957
2021-04-30,17,6,0,2412.011621787802,26849.828924763013,1.0613874306172083e-16,255.23273337706195
2021-04-30,18,1,1,742.5146305938832,455.6963913654868,1.2702119066526334e-05,429.05738653199336
2021-04-30,18,2,2,517.9197115917353,243.79406676071972,1.6753337936487954e-06,247.54707742433763
2021-04-30,18,6,0,9065.845986883794,78402.09754803532,1.4798575635557377e-20,61.24333525455893
2021-04-30,19,1,0,561.2800277245248,4556.893428806554,1.593058409354165e-08,1133.833628416685
2021-04-30,19,2,4,146.00499018621886,110.26956833070689,6.2253216508228855,147.65101367701044
2021-04-30,19,6,0,827.2374324728643,9588.28820541447,2.7917205019496784e-11,726.9791631922403
2021-04-30,20,1,2,220.31460897055592,216.1161068218613,0.6597281078083559,257.2502877204161
2021-04-30,20,2,2,203.3651488975679,242.3212209535954,3.152774083881626e-05,261.6663537991128
2021-04-30,20,6,2,488.77102530104133,232.44166258345672,0.0010311634222651433,270.3772476326806
2021-04-30,21,1,1,757.0772489283994,491.439289380497,8.790499693869979e-14,292.5764288081756
2021-04-30,22,1,0,2514.8645216937125,27786.16000275723,6.354838064888069e-17,193.12962186886233
2021-04-30,22,2,1,8463.721108583555,488.0457009666917,1.0282541287961034e-10,283.94414735654783
2021-04-30,22,6,1,28580.52886203568,434.464923190149,0.0007151823720804141,388.23011697018677
2021-04-30,23,1,1,458.63988717328886,350.3539023533499,0.4767174392839082,376.15210392066115
2021-04-30,23,2,0,1185.671071945844,14332.894341646477,2.489507207840599e-13,567.3377179425652
2021-04-30,23,6,0,3320.9636068093914,34812.113595719326,1.250401516822383e-18,151.04742060420287
2021-04-30,24,1,0,4911.415491927911,47653.32311965351,6.266908573424121e-20,79.49248325353422
2021-04-30,24,2,1,2277.5317896873566,398.8128840936793,0.07859874761009039,424.25498344052994
2021-04-30,24,6,0,30767.510030247504,224848.9933243955,5.715051935205059e-21,33.277657253400186
2021-04-30,25,1,0,1056.5756160389506,12741.352921759653,1.6847838600984112e-12,628.3949265034823
2021-04-30,26,1,1,805.7724301735864,478.0620189996884,1.9079810890111005e-07,341.57384995419244
2021-04-30,26,2,1,10472.211338937488,489.1438693532112,2.7901577389189756e-11,285.97640933586604
2021-04-30,26,6,0,38598.41082521856,276218.6971642604,5.209143581602096e-21,16.445380512197133
2021-04-30,27,1,0,685.5555956399884,7255.881184752907,5.208458479594475e-10,800.4027924350577
2021-04-30,27,2,0,594.4346921627217,5393.320717441536,4.244289930341159e-09,981.00295279267
2021-04-30,27,6,0,1480.8389304528403,17679.8595525612,1.6206992325579474e-14,404.7073558056832
2021-04-30,28,1,0,34366.10951949237,248495.38511939856,5.128204138533027e-21,23.646553942405003
2021-04-30,29,1,0,849.9046283416258,9926.07058007358,1.8531315141119775e-11,658.0785754245555
2021-04-30,29,2,1,674.6154010762342,482.44227594391714,9.144717710984874e-09,353.4915989494411
2021-04-30,29,6,1,1993.6424979951153,479.92556451445927,4.5561585239716024e-07,319.972562807524
2021-05-31,1,1,3,180.8632527791946,155.4037358546157,0.525587455458322,199.93820646877336
2021-05-31,1,2,0,1003.6218565338894,11921.021936665164,5.204532241258332e-12,485.80617905832395
2021-05-31,1,6,0,2651.285969848532,28664.254452794714,8.044920265731353e-17,215.59536041074162
2021-05-31,2,1,5,100.9570822269156,95.38027427951907,2.6244291034618,130.806182085858
2021-05-31,2,2,1,336.7633203626694,371.01827242218616,0.36660876339076803,394.0514122922322
2021-05-31,2,6,0,1392.9234968070464,16545.89103926644,1.3337183497893453e-13,541.1415320515036
2021-05-31,3,1,1,425.19610037486507,391.81165841935274,0.21390037566896236,427.2926239625751
2021-05-31,3,2,5,276.85513092341967,117.94208448413097,14.18424154942789,159.064353790068
2021-05-31,3,6,0,2270.2761961710053,25251.50423821357,7.495992142039719e-16,226.69840554399207
2021-05-31,4,1,1,467.0184546035282,500.78666925327656,7.843630185621873e-14,253.52544761938546
2021-05-31,4,2,1,745.3923962424279,373.9516576335434,0.3050306836935579,409.0280385613466
2021-05-31,4,6,0,4758.746896271748,45750.626426767994,1.2020360280346413e-19,82.88900238455511
2021-05-31,5,1,2,284.2335219827822,213.52288804258322,0.6974306435634711,268.742632311264
2021-05-31,5,2,3,165.65737806564948,140.31928447972052,7.3860054512000275,183.5584712288269
2021-05-31,5,6,0,1065.6144326402286,12716.25270863574,1.0155043900013911e-12,491.95820640454747
2021-05-31,6,1,4,192.72188944014033,124.65930155670463,7.265724200697332e-10,143.68235909558754
2021-05-31,7,1,1,682.6951222511243,502.10249471896066,5.419394794040108e-13,266.02351155889863
2021-05-31,7,2,1,393.1960077969034,497.242300302367,1.4018434191069102e-09,291.3755799716895
2021-05-31,7,6,0,3075.846348157358,32309.753555754767,2.5175160071431912e-17,195.069116076142
2021-05-31,8,1,3,226.59405305603906,158.19756506684834,0.13387324936116524,198.3898466472379
2021-05-31,8,2,0,682.4722961053033,7053.763052027438,5.906226999464398e-10,807.5936694143205
2021-05-31,8,6,1,1155.6753806830386,425.2217632389526,0.022610771030630434,392.89204913337994
2021-05-31,9,1,16,78.14886468940617,34.458396381275506,13.775490506141963,44.88339463007454
2021-05-31,9,2,5,215.77136752522702,104.29606252450147,14.544622671172759,140.1747027992518
2021-05-31,9,6,3,1335.2415777748072,159.09904848736753,0.07178609006540496,194.93723057007585
2021-05-31,10,1,4,4146.700273797082,127.00161407724585,9.047944171056516,185.48812210015876
2021-05-31,10,2,9,1944.9301368985412,55.926473072356586,16.387210275288272,78.25701928812401
2021-05-31,10,6,12,19732.861643768112,45.17908298496903,15.12592079944088,62.658270333525344
2021-05-31,11,1,5,204.1189329107518,99.51049079596338,0.004675620414532809,126.67294082036376
2021-05-31,11,2,3,349.7275565438822,164.21123594729337,4.5761099609620446e-07,150.24435798796782
2021-05-31,11,6,1,3071.104952978196,449.029929637194,0.003254843230862893,414.2860646431235
2021-05-31,12,1,6,174.71998824341577,83.04261421216603,1.5918615413411525e-10,102.32283335848234
2021-05-31,12,2,1,373.3140334427897,370.59600954261464,0.31136588687980626,428.18421013194586
2021-05-31,12,6,1,944.3128386563201,422.0884521863127,0.03092610390184551,438.1819984958243
2021-05-31,13,1,3,1251.850363508091,166.59806946764488,4.079369491726865e-11,172.26277786063514
2021-05-31,13,2,1,1374.5133680628685,476.55976738921555,8.192586074725453e-07,421.872247894787
2021-05-31,13,6,1,13799.016012756896,480.37793363088014,7.43564441897987e-06,397.943147499704
2021-05-31,14,1,4,397.23514790358456,124.88875666423112,7.893056883431893e-11,149.3546755372684
2021-05-31,14,2,4,30725.46027379708,128.5789838177221,12.358023545755668,188.73907880663026
2021-05-31,14,6,2,277338.76712299517,250.85279000049445,1.2569863292529337e-12,283.4270702988204
2021-05-31,15,1,7,237.25368044569586,71.00035991977553,5.196484354928164e-09,84.66106647209655
2021-05-31,15,2,9,4581.0501368985415,58.34735710889373,15.733956807336481,81.77399420177935
2021-05-31,15,6,1,46825.150684492706,506.5790490361294,7.20013793685944e-14,466.39110967151123
2021-05-31,16,1,1,1332.678391165434,427.4216448087948,0.028918233011863862,436.30489958173297
2021-05-31,17,1,0,1493.6464388997047,17635.471731571244,2.626470197320824e-14,397.80019082027513
2021-05-31,17,2,2,534.3053307999868,241.00583751309523,0.005319293785123073,266.09998901221525
2021-05-31,17,6,0,2420.504894782986,26615.789329339434,3.452128277453677e-16,233.55602181985105
2021-05-31,18,1,1,746.7612670914751,463.05844484633104,1.9517355988828e-05,390.44206496265457
2021-05-31,18,2,2,520.7508025901299,248.01223538250724,2.149145459849205e-06,255.440012515009
2021-05-31,18,6,0,9074.339259878978,76912.57557087837,1.6941752636289143e-20,53.08222481412477
2021-05-31,19,1,0,569.7733007197086,4576.8490521777285,1.716666968947518e-08,905.183353561391
2021-05-31,19,2,4,147.70364478525562,112.1744760125971,6.509443109609932,146.77613556998693
2021-05-31,19,6,0,835.730705468048,9584.44488045454,3.53588886766809e-11,761.1060794396518
2021-05-31,20,1,2,223.14569996895054,219.75550821711656,0.6756792595055027,273.42503532125113
2021-05-31,20,2,2,206.19623989596252,246.44591276232939,4.158401345157657e-05,257.9070998213144
2021-05-31,20,6,2,491.6021162994359,236.2912376281151,0.0011478611640563436,273.7408088022171
2021-05-31,21,1,2,507.5492569506608,251.49869813616033,1.3661742783522852e-10,246.65648564353933
2021-05-31,22,1,0,2523.3577946888963,27535.35431586337,7.403644772792279e-17,245.6496061372263
2021-05-31,22,2,1,8467.967745081147,496.3851887645669,9.376436062372487e-11,280.4528082780534
2021-05-31,22,6,1,28584.775498533272,440.1935951422406,0.0010174752058312508,414.8499090384243
2021-05-31,23,1,1,462.8865236708807,354.93476044719733,0.49728918923487886,402.44572395188266
2021-05-31,23,2,0,1194.1643449410276,14283.8295940341,3.2153818183641357e-13,431.0346070953189
2021-05-31,23,6,0,3329.4568798045752,34425.30755610379,4.645529122409912e-18,201.78142136275645
2021-05-31,24,1,0,4919.908764923095,46980.03502559169,6.126766510952244e-20,115.34161481374478
2021-05-31,24,2,1,2281.7784261849483,405.6503766819791,0.0977187190893557,442.80329612469546
2021-05-31,24,6,0,30776.003303242687,218569.49448089575,5.487557882017644e-21,25.718395239227707
2021-05-31,25,1,0,1065.0688890341344,12709.378603588544,1.2288148971977937e-12,414.52584924149124
2021-05-31,26,1,1,810.0190666711783,485.8230671259805,2.3245734982032737e-07,354.90077491521714
2021-05-31,26,2,1,10476.45797543508,497.49071389073356,2.6959852437197526e-11,260.64038609063704
2021-05-31,26,6,0,38606.904098213745,268135.7192904573,5.0298776532934624e-21,25.27829498447188
2021-05-31,27,1,0,694.0488686351721,7266.964519840196,4.804780068176746e-10,910.9946595440683
2021-05-31,27,2,0,602.9279651579054,5411.69430259867,3.0637598964474278e-09,1057.22317485237
2021-05-31,27,6,0,1489.3322034480238,17589.46081165606,5.5597103932082315e-14,464.2789009265917
2021-05-31,28,1,0,34374.60279248755,241389.53181458724,5.2278163483856785e-21,27.230830960867323
2021-05-31,29,1,0,858.3979013368096,9919.616981301975,1.8040240526187317e-11,641.631230547533
2021-05-31,29,2,1,678.862037573826,490.75732967131864,1.4900621985772054e-08,401.65247886683363
2021-05-31,29,6,1,1997.8891344927072,487.78790937069874,1.0782734135912704e-06,304.6544638097823
2021-06-30,1,1,4,146.8794876488238,121.18977480512437,0.5350121154814578,156.43205982355886
2021-06-30,1,2,0,1014.56628366123,11836.49015311904,4.996834123190838e-12,529.5443645932355
2021-06-30,1,6,0,2662.230396975873,28187.06626333709,9.272804304375083e-17,233.59502570836023
2021-06-30,2,1,5,102.78115341480571,97.3815354587158,2.231108447124235,130.4722661179864
2021-06-30,2,2,1,342.2355339263397,381.97333834520083,0.3200100064174256,415.58377119371954
2021-06-30,2,6,0,1403.867923934387,16364.201591445106,8.636243342644087e-14,480.63351572833557
2021-06-30,3,1,1,430.66831393853545,399.7699005325333,0.2271745917830483,470.0822869416856
2021-06-30,3,2,5,278.6792021113098,120.27579817017514,14.112529770762984,163.11764402755273
2021-06-30,3,6,0,2281.2206232983463,24861.512678863834,3.80150168417515e-16,227.48734347146944
2021-06-30,4,1,1,472.4906681671986,511.67878464305505,3.6941513987407493e-13,266.88991524210513
2021-06-30,4,2,1,750.8646098060983,380.6449008468057,0.3351323674388037,414.77528832978805
2021-06-30,4,6,0,4769.691323399088,44808.93220944318,1.8310576885769805e-19,113.1838693656153
2021-06-30,5,1,2,287.88166435856243,216.59704847426846,0.8432282691703614,266.802456273396
2021-06-30,5,2,3,168.39348484748461,143.1812288519556,8.000663241159497,181.16084287372348
2021-06-30,5,6,0,1076.5588597675692,12616.039527585068,1.5379769110675561e-12,549.1699235627668
2021-06-30,6,1,4,194.91077486560846,127.38007587716532,9.525562824662024e-10,143.21985562848155
2021-06-30,7,1,1,688.1673358147946,512.935435431617,7.565742566558912e-13,270.86471690484854
2021-06-30,7,2,1,398.66822136057374,507.8907577019928,1.2918563064565628e-09,289.13447469017217
2021-06-30,7,6,0,3086.7907752846986,31736.968208856433,1.5819352001444318e-17,227.29682119282464
2021-06-30,8,1,3,229.3301598378742,161.1541155576537,0.16300065798309976,211.427920880463
2021-06-30,8,2,0,693.4167232326439,7050.063583158443,9.266301364169881e-10,986.2999522614581
2021-06-30,8,6,1,1161.1475942467089,433.25716823719443,0.028588555856226213,403.3902269625016
2021-06-30,9,1,16,78.79265452042621,35.19159316023096,14.183815799175655,46.24544708930829
2021-06-30,9,2,5,217.59543871311712,106.46755232896243,14.754210598944963,149.94692571568325
2021-06-30,9,6,3,1337.9776845566423,162.28352161719883,0.08233611763630794,207.99643336970456
2021-06-30,10,1,4,4148.889159222551,129.7878719475459,9.007218430082496,195.44851647933461
2021-06-30,10,2,9,1946.0245796112754,57.141756853374694,16.94284886068337,80.47806422014865
2021-06-30,10,6,13,18324.153271150913,42.172601875569015,15.435813458500375,58.33113185820431
2021-06-30,11,1,5,205.94300409864192,101.61820514528576,0.005899733851751132,131.98687351287387
2021-06-30,11,2,3,352.46366332571733,167.76600253727295,5.304111458069363e-07,158.05244908818668
2021-06-30,11,6,1,3076.577166541866,456.4789831579534,0.006856810723369547,413.1570090609846
2021-06-30,12,1,6,176.28347783303585,84.88057064960118,2.900370280621773e-10,103.26528625546123
2021-06-30,12,2,1,378.78624700646003,377.4290292279697,0.2857999425581741,442.6574900715194
2021-06-30,12,6,2,633.190034813327,248.96308461956383,0.00048268608339493394,279.4940256870119
2021-06-30,13,1,3,1254.5864702899262,170.21863017520442,3.3340109574073746e-11,178.82282912481182
2021-06-30,13,2,1,1379.985581626539,486.5891132469039,1.104557014397642e-06,409.9926309068733
2021-06-30,13,6,1,13804.488226320567,490.20670734514783,9.318551254694911e-06,412.3039664913488
2021-06-30,14,1,4,399.4240333290527,127.64068126582715,5.486141007686847e-11,155.94171480170098
2021-06-30,14,2,4,30727.64915922255,131.38832998173754,12.885567959624014,193.58465337974388
2021-06-30,14,6,2,277342.4152653709,256.3769972541562,1.4139222682072558e-12,278.7471338825589
2021-06-30,15,1,8,212.10820785476753,63.76814831642981,0.7955260965185208,88.58312598984928
2021-06-30,15,2,9,4582.144579611276,59.58178778178865,15.921141391462962,82.04652752077666
2021-06-30,15,6,2,31220.415265370917,261.649372783642,1.3135684527119827e-07,365.84751788471624
2021-06-30,16,1,1,1338.1506047291045,434.784918444934,0.03525356289842596,435.25080528705666
2021-06-30,17,1,0,1504.5908660270452,17429.177388382952,3.659229140872013e-14,462.77109502352465
2021-06-30,17,2,2,537.953473175767,245.87955372093154,0.005499979780397668,277.3946223145704
2021-06-30,17,6,0,2431.4493219103265,26191.234145809714,1.848716098289996e-16,278.6950835009065
2021-06-30,18,1,1,752.2334806551455,472.6369203095969,2.762415112360862e-05,420.31569375806725
2021-06-30,18,2,2,524.3989449659101,253.3697351201176,3.000336413265289e-06,262.8545765546746
2021-06-30,18,6,0,9085.283687006318,75051.20125783156,1.6039895639269204e-20,59.74874985260636
2021-06-30,19,1,0,580.7177278470492,4597.341409437393,2.0175169814202186e-08,1131.5513817890314
2021-06-30,19,2,4,149.89253021072375,114.53726632335677,7.309096794027357,154.58558608622457
2021-06-30,19,6,0,846.6751325953887,9542.568045608456,4.5257523481809855e-11,672.4079295089233
2021-06-30,20,1,2,226.79384234473073,224.13849925109795,0.5662242404142461,285.21490224225624
2021-06-30,20,2,2,209.84438227174272,251.80657387540717,4.904320991546094e-05,267.7276193782183
2021-06-30,20,6,2,495.2502586752162,241.3491465940708,0.0012979367287769752,277.72757945815175
2021-06-30,21,1,2,511.19739932644103,257.0349183019199,3.496687400248803e-11,249.61568001525228
2021-06-30,22,1,0,2534.302221816237,27087.276571536087,1.2986687421737644e-16,244.67620795589622
2021-06-30,22,2,1,8473.439958644818,507.1394833622696,2.0260531766978186e-10,306.61571351219527
2021-06-30,22,6,1,28590.24771209694,449.495713980661,0.0011673595526129653,407.05894448362636
2021-06-30,23,1,1,468.3587372345511,361.83475075109976,0.5168318663478583,379.27075111448033
2021-06-30,23,2,0,1205.1087720683684,14151.337840737346,4.496729136163523e-13,482.59396262376146
2021-06-30,23,6,0,3340.401306931916,33796.04378764968,5.825427003267915e-18,132.3479531600605
2021-06-30,24,1,0,4930.853192050436,46003.5532824025,1.4093039687945172e-19,168.82396279516487
2021-06-30,24,2,1,2287.2506397486186,413.77438514766203,0.08726750081982979,455.6435413035361
2021-06-30,24,6,0,30786.94773037003,212033.88330830858,5.731819669049275e-21,22.030912758265526
2021-06-30,25,1,0,1076.013316161475,12609.30312393377,4.288175963536673e-12,622.5884117132183
2021-06-30,26,1,1,815.4912802348485,494.4801045799219,5.600853966306585e-07,401.56662151419295
2021-06-30,26,2,1,10481.930188998751,508.30179540245484,1.7695941153522848e-11,279.9129053911674
2021-06-30,26,6,0,38617.84852534108,259874.4071760659,5.385901195211044e-21,33.56753737507609
2021-06-30,27,1,0,704.9932957625128,7260.47497162621,6.169693184243101e-10,778.2746603783709
2021-06-30,27,2,0,613.8723922852461,5425.972083661552,9.32343100384642e-09,1029.7378486032633
2021-06-30,27,6,0,1500.2766305753646,17384.21604344089,8.682085375613101e-14,331.27107468146284
2021-06-30,28,1,0,34385.54721961489,234062.88252490966,5.505222472884764e-21,31.87767101338858
2021-06-30,29,1,0,869.3423284641502,9871.98510279893,3.6991563216690234e-11,767.1545629629995
2021-06-30,29,2,1,684.3342511374964,501.1286238946308,1.8217097723763374e-08,381.5772696614666
2021-06-30,29,6,1,2003.3613480563777,497.9182587993277,1.2843314935722522e-06,329.49206177951436
2021-07-31,1,1,4,153.53100974001046,128.69682462702906,0.7090772490115665,162.65785480190507
2021-07-31,1,2,0,1047.8238941171633,11420.946431812803,6.823565617039022e-12,706.2099770361056
2021-07-31,1,6,0,2695.488007431806,26493.101849061874,1.8486897385178763e-16,317.87463324739167
2021-07-31,2,1,5,108.32408849079458,103.53818879111954,3.387883994640014,142.42659137137235
2021-07-31,2,2,1,358.8643391543063,404.05754939592174,0.32611449428672323,435.5779560421317
2021-07-31,2,6,0,1437.1255343903204,15620.8119468895,1.3952814091700728e-13,509.6418657681738
2021-07-31,3,1,1,447.29711916650206,430.1659387297435,0.15301169924886016,446.83474241608536
2021-07-31,3,2,6,243.61897473197027,107.34319884217425,16.288872444453638,143.72249042639203
2021-07-31,3,6,0,2314.4782337542792,23445.13176816802,1.5556081262608963e-15,363.7397827960491
2021-07-31,4,1,1,489.1194733951652,544.6421692278992,2.073199387781171e-13,295.41333538785045
2021-07-31,4,2,1,767.4934150340648,403.0510400221245,0.3691811524009445,437.74351343351685
2021-07-31,4,6,0,4802.948933855021,41641.33310409908,1.789415658113414e-18,196.02400547092725
2021-07-31,5,1,2,298.9675345105402,228.61450440483924,1.0868301341610784,285.90780171243927
2021-07-31,5,2,3,176.70788746146792,152.69376092267763,8.42404792421594,196.88558031838502
2021-07-31,5,6,0,1109.8164702235026,12146.259211381932,7.660975158725468e-12,633.413185086431
2021-07-31,6,1,5,167.96858079732925,108.35750791798505,8.230856825354563e-09,120.21665511492564
2021-07-31,7,1,1,704.7961410427612,546.3868838505553,6.289055353718373e-13,297.66345223604725
2021-07-31,7,2,1,415.29702658854035,540.7025796303571,2.3573262150150956e-09,322.88265065623176
2021-07-31,7,6,0,3120.048385740632,29739.592946716024,6.761102093084313e-17,322.07667198232525
2021-07-31,8,1,3,237.6445624518575,170.6635929190392,0.2779542566520177,217.77193800957613
2021-07-31,8,2,0,726.6743336885771,6934.459763629308,9.140374558113859e-10,983.1615371316799
2021-07-31,8,6,1,1177.7763994746756,455.10194727749814,0.03153623154132401,406.8137303559751
2021-07-31,9,1,16,80.7489845472458,37.425893699133184,15.182756173294148,48.853034331800565
2021-07-31,9,2,5,223.13837378910603,112.9364362179341,16.035102033041266,153.7198481380362
2021-07-31,9,6,3,1346.2920871706256,173.1848519548198,0.08327487644258776,217.56958683427428
2021-07-31,10,1,5,3462.9505677614484,110.18432726905183,14.055627122620942,161.9454661203731
2021-07-31,10,2,11,1624.4586172140573,49.68303235312442,17.013646634469026,68.19024263754983
2021-07-31,10,6,13,18326.528814754907,44.89745616483867,16.3327909178368,61.63599840696503
2021-07-31,11,1,5,211.48593917463077,108.06053427771431,0.011081297921938292,139.35744404176788
2021-07-31,11,2,3,360.77806593970064,178.1972558647613,3.308358435950812e-06,184.8122719775364
2021-07-31,11,6,2,2062.1373145132216,251.81995016597793,0.14989727302465858,326.5529539054459
2021-07-31,12,1,6,181.0345650410263,90.45466919928504,2.462147507164154e-10,110.24132393403487
2021-07-31,12,2,1,395.41505223442664,398.3365810020944,0.3936407497834219,480.9296568556453
2021-07-31,12,6,3,483.20692872397854,172.43884574449325,0.1159761674426742,220.97215985833338
2021-07-31,13,1,4,1010.3206983231275,137.89740321632812,0.19720407422351377,197.13044066395605
2021-07-31,13,2,1,1396.6143868545055,514.0868813235691,3.7272445830654127e-06,444.4621297365328
2021-07-31,13,6,1,13821.117031548534,521.0271277000687,1.4030612747647253e-05,459.3475247514901
2021-07-31,14,1,4,406.0755554202393,136.0088490689962,8.604143006640718e-11,164.0058648882955
2021-07-31,14,2,4,30734.300681313733,139.98531510162425,13.711538867218996,207.77827001259257
2021-07-31,14,6,2,277353.5011355229,273.23474038326157,1.5501030019573989e-12,304.36772795389226
2021-07-31,15,1,9,194.22314811488408,60.38535849022996,3.8583146114773252,82.34565705302073
2021-07-31,15,2,10,4168.609400597154,58.18350813842028,17.658728636359612,80.87174118879733
2021-07-31,15,6,2,31231.501135522896,278.9314542666868,1.0590773253966697e-07,395.2113975138926
2021-07-31,16,1,1,1354.779409957071,459.071754502439,0.05402728549142347,460.55590297865734
2021-07-31,17,1,0,1537.8484764829786,16604.91683833327,1.8753046530414975e-13,414.4987776520556
2021-07-31,17,2,2,549.0393433277449,260.3257211706352,0.010689924966558255,299.3833247457459
2021-07-31,17,6,1,1232.35346618313,539.0355602637803,5.045786402674773e-11,354.12819177764413
2021-07-31,18,1,1,768.862285883112,498.76840714405637,4.490249017438506e-05,457.7226462741203
2021-07-31,18,2,2,535.4848151178878,269.6578119291621,5.827549959030435e-06,268.7226048285533
2021-07-31,18,6,0,9118.541297462252,68940.1943926905,2.565539240450089e-20,84.26718367318878
2021-07-31,19,1,0,613.9753383029824,4595.611397688347,2.5022460652660245e-08,1151.8064201806299
2021-07-31,19,2,4,156.5440523019104,121.75474230931253,7.767815901613066,162.63801975388583
2021-07-31,19,6,0,879.932743051322,9279.2642045376,1.0676128309184141e-10,822.9817367921634
2021-07-31,20,1,3,178.40978437253136,167.34389846104585,0.8203343038007511,217.06607496621737
2021-07-31,20,2,2,220.93025242372048,268.2758749670395,4.0833645118987514e-05,291.22491242027485
2021-07-31,20,6,3,379.7520966203954,175.5535733582026,0.018054799318249253,211.726475374308
2021-07-31,21,1,2,522.2832694784188,273.78509124057155,5.4997773980685926e-11,271.12086737031365
2021-07-31,22,1,0,2567.55983227217,25485.860389089863,7.855762368701034e-16,305.80222308344094
2021-07-31,22,2,2,5660.045842581857,273.5076719709443,1.3692627801098145e-09,254.50481802736078
2021-07-31,22,6,2,19071.25101154994,268.0103302073637,5.1657314089194395e-05,304.4944905682134
2021-07-31,23,1,1,484.9875424625177,380.97349832373453,0.5987472998405543,414.38472191488523
2021-07-31,23,2,0,1238.3663825243016,13571.808944222714,9.85712612785246e-13,851.7881085249089
2021-07-31,23,6,0,3373.658917387849,31619.60817941439,3.803003590766362e-17,189.914702837825
2021-07-31,24,1,0,4964.110802506369,42725.3792516914,5.867021438261512e-19,148.520383516817
2021-07-31,24,2,1,2303.8794449765855,440.19916438551843,0.12686103978933472,472.91829872082826
2021-07-31,24,6,0,30820.205340825964,190649.1076144209,6.398874343774884e-21,41.23377610093135
2021-07-31,25,1,0,1109.2709266174083,12139.99608994023,6.128723522507387e-12,840.8127258451126
2021-07-31,26,1,1,832.1200854628152,524.6947469052144,1.4612417891028359e-06,427.506116279928
2021-07-31,26,2,1,10498.558994226718,541.0906962184056,3.9969472632942615e-11,304.8549753771872
2021-07-31,26,6,0,38651.10613579702,232805.45976290148,5.639102928014987e-21,48.21895467583205
2021-07-31,27,1,0,738.2509062184461,7133.37463229106,7.445705967868219e-10,960.2937867105685
2021-07-31,27,2,0,647.1300027411793,5390.664137888662,4.5008840789201304e-09,1155.0627880140419
